date,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,temperature_2m_mean,precipitation_sum,wind_speed_10m_mean,snowfall_sum
2018-07-21 00:00:00+08:00,19.0285,11.8785,14.076588,14.901418,16.699999,10.887331,0.0
2018-07-22 00:00:00+08:00,22.7285,10.2285,16.097248,16.766,0.1,6.7144675,0.0
2018-07-23 00:00:00+08:00,24.4785,13.578501,17.85888,18.0535,3.1000001,8.990324,0.0
2018-07-24 00:00:00+08:00,25.1285,11.9785,19.249453,19.055586,0.2,5.756916,0.0
2018-07-25 00:00:00+08:00,30.428501,14.578501,21.520927,22.90767,0.0,14.082502,0.0
2018-07-26 00:00:00+08:00,29.8285,19.4785,22.361635,24.153502,0.0,15.598558,0.0
2018-07-27 00:00:00+08:00,20.178501,13.6285,16.396013,16.732668,4.1,9.419479,0.0
2018-07-28 00:00:00+08:00,15.578501,13.1285,14.576648,14.376416,18.9,6.7109537,0.0
2018-07-29 00:00:00+08:00,23.2285,12.078501,17.438183,17.482666,0.0,6.345586,0.0
2018-07-30 00:00:00+08:00,24.2785,11.6285,18.534452,18.838919,0.0,7.658316,0.0
2018-07-31 00:00:00+08:00,25.2285,13.9285,18.901257,19.393087,0.0,7.560954,0.0
2018-08-01 00:00:00+08:00,28.2785,16.5285,21.313154,21.957664,0.3,13.461291,0.0
2018-08-02 00:00:00+08:00,24.7285,15.528501,21.498528,20.043085,0.8,7.2322745,0.0
2018-08-03 00:00:00+08:00,24.428501,13.828501,19.103859,18.701418,0.1,7.838387,0.0
2018-08-04 00:00:00+08:00,25.428501,13.328501,20.29141,19.899334,0.0,6.302102,0.0
2018-08-05 00:00:00+08:00,24.3785,17.2285,19.953753,20.491003,0.9,12.856575,0.0
2018-08-06 00:00:00+08:00,23.0785,14.8785,18.587427,18.75767,0.2,7.949705,0.0
2018-08-07 00:00:00+08:00,23.8285,11.4785,17.954607,18.25975,0.0,4.2819953,0.0
2018-08-08 00:00:00+08:00,22.6285,13.328501,17.344093,17.847252,3.8999996,7.459569,0.0
2018-08-09 00:00:00+08:00,25.0785,11.1785,18.045341,18.461832,2.8,6.2724857,0.0
2018-08-10 00:00:00+08:00,21.3285,13.8785,17.660181,17.555582,11.000001,9.723961,0.0
2018-08-11 00:00:00+08:00,19.9785,12.278501,15.109573,15.818082,0.2,6.776453,0.0
2018-08-12 00:00:00+08:00,19.7785,11.778501,15.657023,15.788917,4.1000004,7.0928087,0.0
2018-08-13 00:00:00+08:00,25.2285,11.778501,18.100855,18.62225,0.90000004,7.8679523,0.0
2018-08-14 00:00:00+08:00,27.5285,13.078501,20.13002,21.111837,0.0,11.09435,0.0
2018-08-15 00:00:00+08:00,24.5285,15.4785,18.608603,18.79725,8.400001,8.222885,0.0
2018-08-16 00:00:00+08:00,18.178501,12.028501,13.9745865,14.982666,8.099999,9.937384,0.0
2018-08-17 00:00:00+08:00,20.6285,9.7285,13.385204,15.316002,0.0,9.0602455,0.0
2018-08-18 00:00:00+08:00,25.6285,10.3785,17.093384,18.543085,0.0,6.0277557,0.0
2018-08-19 00:00:00+08:00,19.2285,12.328501,14.959872,16.141,1.1,10.308492,0.0
2018-08-20 00:00:00+08:00,20.0285,9.578501,13.104087,14.599335,0.0,8.90648,0.0
2018-08-21 00:00:00+08:00,21.3785,8.6785,13.859604,15.055583,0.3,6.986496,0.0
2018-08-22 00:00:00+08:00,21.2785,9.0785,15.517315,15.961833,0.2,5.0026593,0.0
2018-08-23 00:00:00+08:00,23.678501,10.7285,16.506033,17.403502,0.0,8.304728,0.0
2018-08-24 00:00:00+08:00,24.4785,13.028501,17.017128,18.10975,5.0,9.913624,0.0
2018-08-25 00:00:00+08:00,14.778501,11.2285,12.131082,12.957667,44.800003,9.9730835,0.0
2018-08-26 00:00:00+08:00,18.2785,10.528501,12.987027,13.882668,1.5000001,7.084826,0.0
2018-08-27 00:00:00+08:00,21.1285,9.4285,13.691421,14.986833,0.0,7.837534,0.0
2018-08-28 00:00:00+08:00,21.6285,8.9285,14.67944,15.495168,0.0,5.590117,0.0
2018-08-29 00:00:00+08:00,20.7285,10.6785,14.2124815,15.305584,3.6000004,8.668785,0.0
2018-08-30 00:00:00+08:00,21.0285,11.828501,15.9443445,16.366,1.3,5.9923506,0.0
2018-08-31 00:00:00+08:00,18.8285,12.6285,14.677215,15.443086,2.2,7.67146,0.0
2018-09-01 00:00:00+08:00,18.5785,10.028501,14.155396,14.524333,0.70000005,5.508606,0.0
2018-09-02 00:00:00+08:00,16.4285,10.6785,10.93822,12.718083,16.1,10.97011,0.0
2018-09-03 00:00:00+08:00,18.8285,8.4285,11.712203,13.591,0.0,8.048871,0.0
2018-09-04 00:00:00+08:00,20.3285,10.2285,13.606833,15.038915,0.1,5.980972,0.0
2018-09-05 00:00:00+08:00,10.528501,6.4284997,4.98307,8.176417,5.5999994,16.027668,0.0
2018-09-06 00:00:00+08:00,8.7285,4.4785,2.2686317,6.499334,1.3000002,17.399563,0.0
2018-09-07 00:00:00+08:00,14.4785,1.9785,5.4167123,8.566001,0.0,8.882538,0.0
2018-09-08 00:00:00+08:00,17.1285,3.1785002,7.3491063,10.161834,0.0,7.767391,0.0
2018-09-09 00:00:00+08:00,20.3285,3.8284998,9.616827,12.568086,0.0,9.701429,0.0
2018-09-10 00:00:00+08:00,19.678501,8.6785,10.3692255,13.040999,2.8,9.002759,0.0
2018-09-11 00:00:00+08:00,12.4285,5.2785,4.89605,8.651418,5.399999,15.817695,0.0
2018-09-12 00:00:00+08:00,13.4785,3.3785,5.0169044,8.168084,0.0,8.668466,0.0
2018-09-13 00:00:00+08:00,16.4285,2.3785,4.5672765,8.266001,0.0,12.61569,0.0
2018-09-14 00:00:00+08:00,7.8285,-0.2715,-1.3564011,3.1764164,0.0,13.699103,0.0
2018-09-15 00:00:00+08:00,13.8785,-0.8714999,1.7049594,6.216,0.0,12.546606,0.0
2018-09-16 00:00:00+08:00,16.1285,3.4285002,6.5882277,10.238916,0.0,8.258304,0.0
2018-09-17 00:00:00+08:00,18.178501,2.7785,7.190193,10.509749,0.0,7.8041053,0.0
2018-09-18 00:00:00+08:00,18.428501,3.3284998,7.6381893,11.1535,0.0,8.763317,0.0
2018-09-19 00:00:00+08:00,18.9785,-0.17149997,4.5978312,8.263916,4.6,11.666588,2.31
2018-09-20 00:00:00+08:00,1.0785,-1.1715001,-6.5411544,-0.24025005,16.2,25.912828,11.340001
2018-09-21 00:00:00+08:00,4.3285,-0.5215,-3.8033848,1.6326666,1.7000002,19.865559,1.19
2018-09-22 00:00:00+08:00,6.3285,-1.1715001,-2.064016,2.1118333,0.0,12.204486,0.0
2018-09-23 00:00:00+08:00,10.4285,-2.6215,0.4151717,3.47225,0.0,5.947547,0.0
2018-09-24 00:00:00+08:00,14.4785,-0.57149994,3.306297,6.4535003,0.0,7.294296,0.0
2018-09-25 00:00:00+08:00,17.6285,2.2285,6.734886,9.755582,0.0,6.890417,0.0
2018-09-26 00:00:00+08:00,19.2285,7.1285,9.402736,12.5785,0.3,11.282485,0.0
2018-09-27 00:00:00+08:00,8.8285,0.7285,-0.2644398,4.382667,2.3999999,17.66129,0.77
2018-09-28 00:00:00+08:00,3.7285,-1.3714999,-3.609248,1.1680833,2.3999999,15.101233,1.6800002
2018-09-29 00:00:00+08:00,3.7785,0.12849998,-2.7584517,1.6451665,1.8000001,15.061356,1.26
2018-09-30 00:00:00+08:00,10.278501,2.4285002,2.1370776,5.470167,0.0,9.545387,0.0
2018-10-01 00:00:00+08:00,12.6785,-0.071499944,3.6422698,6.6618342,0.0,6.0915623,0.0
2018-10-02 00:00:00+08:00,14.2285,2.4785,4.5748086,8.003499,0.0,6.5923853,0.0
2018-10-03 00:00:00+08:00,16.4785,0.32850003,4.4844823,8.99725,0.0,12.26067,0.0
2018-10-04 00:00:00+08:00,9.3785,-2.2215,-0.1566168,4.945167,0.9000001,17.613111,0.56
2018-10-05 00:00:00+08:00,1.9785,-3.2715,-6.9499454,-1.29025,2.3999999,18.444408,1.6800003
2018-10-06 00:00:00+08:00,2.7285,-2.7715,-5.9225307,-0.21941668,2.5,19.06562,1.75
2018-10-07 00:00:00+08:00,1.5285001,-2.6215,-6.0776286,-0.83608335,1.5000001,17.431705,0.97999996
2018-10-08 00:00:00+08:00,0.4285,-4.0215,-6.5634193,-1.8215002,0.4,12.890114,0.28
2018-10-09 00:00:00+08:00,6.0285,-4.6715,-4.431043,-0.09858322,0.0,8.914479,0.0
2018-10-10 00:00:00+08:00,8.278501,-3.6215,-1.388419,1.8326669,0.0,4.5518317,0.0
2018-10-11 00:00:00+08:00,11.328501,-1.5715,0.60892004,4.426417,0.0,8.218727,0.0
2018-10-12 00:00:00+08:00,12.1785,-1.2215,1.1072174,4.845167,0.0,6.6979003,0.0
2018-10-13 00:00:00+08:00,9.4285,-1.8714999,-0.70470494,2.7701666,0.0,6.547611,0.0
2018-10-14 00:00:00+08:00,10.9785,-2.3214998,-0.26490897,3.5389168,0.0,7.0920043,0.0
2018-10-15 00:00:00+08:00,12.4285,-0.8714999,2.0526927,5.605583,0.0,5.570516,0.0
2018-10-16 00:00:00+08:00,12.4285,-0.82149994,1.7795109,5.441,0.0,5.5552216,0.0
2018-10-17 00:00:00+08:00,11.6785,-0.9215001,1.8938732,5.743084,0.0,5.4615407,0.0
2018-10-18 00:00:00+08:00,10.778501,-0.6215,-0.025134543,3.9680834,0.0,6.633921,0.0
2018-10-19 00:00:00+08:00,9.328501,-2.5714998,-2.1085517,2.9055834,0.0,11.00556,0.0
2018-10-20 00:00:00+08:00,8.6285,-0.82149994,-0.36801472,3.974333,0.0,10.492232,0.0
2018-10-21 00:00:00+08:00,4.8785,-2.1215,-3.6802127,0.70975,1.4000001,10.365226,0.98
2018-10-22 00:00:00+08:00,2.6785002,-4.0215,-6.2617455,-1.3423332,0.0,12.7519865,0.0
2018-10-23 00:00:00+08:00,6.7285,-1.9215001,-2.4456036,1.9472499,0.0,7.270336,0.0
2018-10-24 00:00:00+08:00,8.5785,-2.6715002,-2.1287372,2.266,1.0,9.673825,0.7
2018-10-25 00:00:00+08:00,-3.3715,-6.6215,-11.242386,-5.0589995,3.6,20.0154,2.52
2018-10-26 00:00:00+08:00,3.0285,-6.5215,-7.4450836,-2.96525,0.0,8.226828,0.0
2018-10-27 00:00:00+08:00,4.1285,-5.0215,-5.5106635,-0.8110833,0.0,12.413393,0.0
2018-10-28 00:00:00+08:00,6.9785,-2.5714998,-3.1231134,1.3305832,0.0,10.360034,0.0
2018-10-29 00:00:00+08:00,8.1785,-2.7215,-1.7451601,1.9118336,0.0,5.985734,0.0
2018-10-30 00:00:00+08:00,7.5285,-3.1715002,-3.0708196,0.79725003,0.0,6.3412213,0.0
2018-10-31 00:00:00+08:00,9.6785,-4.1715,-2.8819234,1.4368335,0.0,8.163007,0.0
2018-11-01 00:00:00+08:00,10.578501,-1.4215001,-1.5578223,3.1055832,0.0,10.345333,0.0
2018-11-02 00:00:00+08:00,1.7785001,-6.9715,-7.99443,-3.0694168,0.0,12.51524,0.0
2018-11-03 00:00:00+08:00,-4.7715,-10.3715,-12.383,-7.6694164,0.0,6.744706,0.0
2018-11-04 00:00:00+08:00,-1.1214999,-9.8715,-11.110821,-6.013166,0.0,8.764857,0.0
2018-11-05 00:00:00+08:00,-2.9715,-10.5715,-12.321468,-7.3173337,0.0,8.579693,0.0
2018-11-06 00:00:00+08:00,1.5785,-8.7715,-9.859624,-4.5902495,0.0,9.583728,0.0
2018-11-07 00:00:00+08:00,1.1785,-9.721499,-9.241626,-4.534,0.0,5.9250994,0.0
2018-11-08 00:00:00+08:00,-0.37150002,-6.4715,-8.60238,-4.2589993,0.0,5.619558,0.0
2018-11-09 00:00:00+08:00,1.0285,-8.171499,-9.105194,-4.406916,0.0,8.186559,0.0
2018-11-10 00:00:00+08:00,2.2285,-6.1215,-6.944998,-2.5860837,0.0,6.4997396,0.0
2018-11-11 00:00:00+08:00,4.3285,-7.4214997,-7.321955,-2.7840002,0.0,7.3260627,0.0
2018-11-12 00:00:00+08:00,5.5285,-7.0715003,-6.9744573,-2.4631665,0.0,7.692862,0.0
2018-11-13 00:00:00+08:00,-2.8715,-11.8215,-12.060425,-6.909,0.3,11.369572,0.28
2018-11-14 00:00:00+08:00,-8.471499,-15.9715,-17.475828,-12.492332,0.0,8.094131,0.0
2018-11-15 00:00:00+08:00,-8.171499,-16.071499,-17.67571,-12.6173315,0.0,7.823593,0.0
2018-11-16 00:00:00+08:00,-3.4715,-13.671499,-14.60039,-9.369416,0.0,9.210904,0.0
2018-11-17 00:00:00+08:00,-5.8215003,-13.5715,-14.323681,-9.433999,0.0,8.330865,0.0
2018-11-18 00:00:00+08:00,-10.0215,-16.4715,-18.608839,-13.798581,0.0,6.8790383,0.0
2018-11-19 00:00:00+08:00,-10.221499,-17.3715,-19.453213,-14.725667,0.0,5.56849,0.0
2018-11-20 00:00:00+08:00,-10.0715,-18.9215,-20.028673,-15.061084,0.0,7.420531,0.0
2018-11-21 00:00:00+08:00,-8.3715,-17.9715,-19.104918,-14.156917,0.0,7.5320435,0.0
2018-11-22 00:00:00+08:00,-3.8715,-17.3715,-14.856465,-10.45275,0.0,4.038121,0.0
2018-11-23 00:00:00+08:00,-4.5715003,-12.471499,-12.884318,-8.211083,0.0,6.562875,0.0
2018-11-24 00:00:00+08:00,-2.0215,-10.7715,-11.716342,-7.1215,0.0,6.8465385,0.0
2018-11-25 00:00:00+08:00,4.6285,-9.921499,-8.491631,-3.0465,0.8000001,13.67905,0.56
2018-11-26 00:00:00+08:00,-5.5715003,-13.8215,-16.191067,-9.704833,1.7,18.100763,1.19
2018-11-27 00:00:00+08:00,-11.171499,-18.3715,-19.902054,-14.767333,0.0,7.744284,0.0
2018-11-28 00:00:00+08:00,-9.671499,-17.1715,-18.678617,-13.694416,0.0,7.164866,0.0
2018-11-29 00:00:00+08:00,-3.5715003,-13.471499,-14.525224,-9.506916,0.0,8.553044,0.0
2018-11-30 00:00:00+08:00,-0.6215,-11.7715,-11.991321,-7.125665,0.0,8.77801,0.0
2018-12-01 00:00:00+08:00,2.8785,-10.3215,-10.197272,-5.519417,0.0,8.060541,0.0
2018-12-02 00:00:00+08:00,-5.9215,-20.6215,-20.719599,-14.769416,1.5000001,15.070573,0.97999996
2018-12-03 00:00:00+08:00,-17.1715,-22.1215,-25.106247,-20.029835,0.0,7.4170938,0.0
2018-12-04 00:00:00+08:00,-16.6715,-24.071499,-25.863546,-20.888165,0.0,6.3150992,0.0
2018-12-05 00:00:00+08:00,-19.7215,-25.4215,-27.684105,-22.74025,0.0,5.973266,0.0
2018-12-06 00:00:00+08:00,-25.0215,-29.821499,-32.58811,-27.088165,0.0,9.447864,0.0
2018-12-07 00:00:00+08:00,-21.1215,-27.4215,-30.040375,-24.804832,0.0,7.8094707,0.0
2018-12-08 00:00:00+08:00,-14.221499,-24.4715,-25.01619,-20.079832,0.0,5.794793,0.0
2018-12-09 00:00:00+08:00,-14.6215,-24.4215,-24.530573,-19.692331,0.0,5.2389607,0.0
2018-12-10 00:00:00+08:00,-16.9715,-24.571499,-25.546232,-20.636084,0.0,6.396439,0.0
2018-12-11 00:00:00+08:00,-11.971499,-20.9215,-21.596863,-16.686083,0.0,6.292795,0.0
2018-12-12 00:00:00+08:00,-9.6215,-18.0215,-18.826937,-13.983998,0.0,6.6313887,0.0
2018-12-13 00:00:00+08:00,-5.8215003,-17.571499,-18.325575,-13.440251,0.0,7.4789133,0.0
2018-12-14 00:00:00+08:00,-9.8715,-18.5215,-19.784798,-15.027749,0.0,5.953704,0.0
2018-12-15 00:00:00+08:00,-10.2715,-16.821499,-18.9048,-14.013167,0.0,7.22504,0.0
2018-12-16 00:00:00+08:00,-9.471499,-17.821499,-19.458918,-14.450665,0.0,8.448326,0.0
2018-12-17 00:00:00+08:00,-6.3715,-15.921499,-16.21996,-11.300667,0.0,8.442926,0.0
2018-12-18 00:00:00+08:00,-8.7715,-14.3215,-16.087412,-11.617333,0.0,5.476513,0.0
2018-12-19 00:00:00+08:00,-10.971499,-18.321499,-18.210798,-13.584001,0.0,6.4549837,0.0
2018-12-20 00:00:00+08:00,-9.221499,-18.071499,-18.820845,-14.004833,0.0,7.4569106,0.0
2018-12-21 00:00:00+08:00,-11.8715,-20.5215,-19.975183,-14.981915,0.70000005,8.375178,0.48999998
2018-12-22 00:00:00+08:00,-19.1215,-23.6715,-26.760008,-21.158998,0.1,10.665332,0.07
2018-12-23 00:00:00+08:00,-11.0715,-20.6215,-22.024542,-16.709,0.0,8.9931,0.0
2018-12-24 00:00:00+08:00,-15.571499,-27.2715,-24.319613,-18.948584,0.0,9.465322,0.0
2018-12-25 00:00:00+08:00,-20.9715,-27.2715,-28.975548,-24.113167,0.0,5.250701,0.0
2018-12-26 00:00:00+08:00,-25.6215,-31.621498,-33.301914,-28.056915,0.0,7.672689,0.0
2018-12-27 00:00:00+08:00,-22.7215,-29.071499,-32.20554,-26.896498,0.0,8.245836,0.0
2018-12-28 00:00:00+08:00,-18.4215,-27.4715,-28.625135,-23.363167,0.0,8.183514,0.0
2018-12-29 00:00:00+08:00,-16.8715,-21.9715,-24.615675,-20.029835,0.0,4.246654,0.0
2018-12-30 00:00:00+08:00,-15.7715,-26.8715,-25.722984,-20.890251,0.0,5.941673,0.0
2018-12-31 00:00:00+08:00,-17.1215,-22.7715,-25.158403,-20.583998,0.0,4.2282596,0.0
2019-01-01 00:00:00+08:00,-15.0215,-30.5215,-28.548647,-23.256918,0.0,8.833396,0.0
2019-01-02 00:00:00+08:00,-16.2215,-26.8715,-27.003492,-21.994415,0.0,7.1241517,0.0
2019-01-03 00:00:00+08:00,-20.6215,-28.0215,-30.336311,-25.109001,0.0,8.157256,0.0
2019-01-04 00:00:00+08:00,-18.7215,-25.1215,-27.294619,-22.531916,0.0,5.033152,0.0
2019-01-05 00:00:00+08:00,-13.221499,-29.5215,-25.39971,-20.419416,0.0,6.539701,0.0
2019-01-06 00:00:00+08:00,-18.0215,-23.8715,-25.798449,-20.969414,0.0,5.8359833,0.0
2019-01-07 00:00:00+08:00,-18.2215,-22.2715,-25.855856,-21.02358,0.0,5.9308596,0.0
2019-01-08 00:00:00+08:00,-9.921499,-25.3715,-23.041643,-17.86525,0.0,8.362372,0.0
2019-01-09 00:00:00+08:00,-11.2715,-15.9715,-18.37337,-13.786083,0.0,4.5113506,0.0
2019-01-10 00:00:00+08:00,-7.3215003,-14.6215,-15.96223,-11.47775,0.0,3.746642,0.0
2019-01-11 00:00:00+08:00,-6.8715005,-15.8715,-16.558853,-12.092334,0.0,4.147813,0.0
2019-01-12 00:00:00+08:00,-13.0215,-23.321499,-21.959084,-17.011082,0.0,7.77599,0.0
2019-01-13 00:00:00+08:00,-11.6215,-20.7215,-21.089792,-16.050665,0.0,8.473782,0.0
2019-01-14 00:00:00+08:00,-18.7715,-28.8715,-28.564924,-22.940247,0.0,11.185279,0.0
2019-01-15 00:00:00+08:00,-14.2715,-22.821499,-23.290434,-18.346498,0.0,6.3325176,0.0
2019-01-16 00:00:00+08:00,-8.5215,-15.5215,-17.178125,-12.629834,0.0,3.6428776,0.0
2019-01-17 00:00:00+08:00,-12.0215,-17.6715,-19.973051,-15.11525,0.0,6.249247,0.0
2019-01-18 00:00:00+08:00,-11.8715,-16.7215,-19.380934,-15.000668,0.0,4.4005704,0.0
2019-01-19 00:00:00+08:00,-11.8215,-19.6715,-21.073044,-16.313166,0.0,6.941876,0.0
2019-01-20 00:00:00+08:00,-8.921499,-18.6215,-18.415,-13.496498,0.0,7.3884144,0.0
2019-01-21 00:00:00+08:00,-8.221499,-13.471499,-15.954845,-11.334,0.0,5.0403504,0.0
2019-01-22 00:00:00+08:00,-6.1715,-15.1215,-14.29364,-9.923584,0.0,3.8647687,0.0
2019-01-23 00:00:00+08:00,-7.7215,-17.6215,-17.7791,-12.53608,0.0,10.348771,0.0
2019-01-24 00:00:00+08:00,-10.2715,-17.7715,-18.815325,-14.350667,0.0,5.2323384,0.0
2019-01-25 00:00:00+08:00,-6.6715,-21.9215,-19.27503,-14.125665,0.0,9.1283045,0.0
2019-01-26 00:00:00+08:00,-8.3215,-19.6715,-18.805922,-13.475665,0.2,11.100593,0.14
2019-01-27 00:00:00+08:00,-10.721499,-20.4215,-21.199186,-15.775665,0.0,10.806105,0.0
2019-01-28 00:00:00+08:00,-5.0715003,-21.7215,-18.498014,-13.346499,0.0,8.691978,0.0
2019-01-29 00:00:00+08:00,-13.6215,-27.071499,-26.28147,-20.383997,0.1,13.307282,0.07
2019-01-30 00:00:00+08:00,-15.821499,-31.621498,-30.35388,-24.440252,0.0,12.612016,0.0
2019-01-31 00:00:00+08:00,-8.8715,-24.5215,-23.372187,-17.561083,0.0,12.369658,0.0
2019-02-01 00:00:00+08:00,-5.6215,-17.0215,-16.236864,-11.004834,0.0,9.324006,0.0
2019-02-02 00:00:00+08:00,-14.5215,-27.7715,-26.193731,-20.575666,0.70000005,11.268622,0.48999998
2019-02-03 00:00:00+08:00,-18.0215,-27.6215,-28.723831,-23.481918,0.0,7.971178,0.0
2019-02-04 00:00:00+08:00,-17.0215,-24.7215,-26.1595,-20.748585,0.0,9.178272,0.0
2019-02-05 00:00:00+08:00,-21.4715,-29.4715,-30.775114,-25.404833,0.0,8.580231,0.0
2019-02-06 00:00:00+08:00,-23.7215,-33.1215,-33.678867,-28.26525,0.0,8.724128,0.0
2019-02-07 00:00:00+08:00,-16.7715,-28.3715,-27.864153,-23.2465,0.0,3.6288314,0.0
2019-02-08 00:00:00+08:00,-17.571499,-24.1715,-26.791304,-21.644415,0.0,7.4515457,0.0
2019-02-09 00:00:00+08:00,-17.5215,-26.071499,-27.616842,-22.740252,0.0,5.7636623,0.0
2019-02-10 00:00:00+08:00,-19.0215,-26.2215,-28.574232,-23.42983,0.0,7.5128303,0.0
2019-02-11 00:00:00+08:00,-17.9715,-27.4215,-27.832838,-23.18608,0.0,4.0035043,0.0
2019-02-12 00:00:00+08:00,-16.9215,-27.071499,-26.905008,-22.181915,0.0,4.5519576,0.0
2019-02-13 00:00:00+08:00,-12.8715,-28.2715,-25.143686,-20.225666,0.0,6.0523005,0.0
2019-02-14 00:00:00+08:00,-14.3215,-21.8715,-23.917852,-18.77775,0.0,8.020523,0.0
2019-02-15 00:00:00+08:00,-11.0215,-20.8715,-22.089586,-16.952747,0.0,8.568676,0.0
2019-02-16 00:00:00+08:00,-9.221499,-19.4215,-19.155989,-14.563165,0.0,5.191959,0.0
2019-02-17 00:00:00+08:00,-6.5215,-17.1215,-16.423147,-11.788169,0.0,5.1211357,0.0
2019-02-18 00:00:00+08:00,-4.9215,-15.8715,-15.200977,-10.673583,0.0,4.091798,0.0
2019-02-19 00:00:00+08:00,-3.8715,-18.1215,-15.473541,-10.721501,0.0,5.936626,0.0
2019-02-20 00:00:00+08:00,-0.7715,-16.3715,-12.587215,-7.827749,0.0,6.2575493,0.0
2019-02-21 00:00:00+08:00,-1.9715,-11.221499,-11.224518,-6.896499,0.0,4.0730467,0.0
2019-02-22 00:00:00+08:00,-0.121500015,-16.0215,-11.5810175,-6.896499,0.0,6.7436686,0.0
2019-02-23 00:00:00+08:00,-3.3215003,-12.221499,-11.997295,-7.3694167,0.0,7.5033545,0.0
2019-02-24 00:00:00+08:00,-4.4215,-14.5215,-13.152465,-8.904832,0.0,5.6310496,0.0
2019-02-25 00:00:00+08:00,-2.5215,-14.671499,-12.360657,-8.054832,0.0,5.4246335,0.0
2019-02-26 00:00:00+08:00,-0.7715,-12.5715,-10.367129,-5.9652505,0.0,6.4747663,0.0
2019-02-27 00:00:00+08:00,-0.2715,-15.6215,-10.445924,-6.094416,0.0,5.505679,0.0
2019-02-28 00:00:00+08:00,2.1785,-14.2715,-11.201531,-6.4965,0.0,7.1599236,0.0
2019-03-01 00:00:00+08:00,4.0785,-12.7715,-9.07233,-4.1173334,0.0,8.825498,0.0
2019-03-02 00:00:00+08:00,3.7785,-8.421499,-8.23573,-3.4090002,0.0,8.520585,0.0
2019-03-03 00:00:00+08:00,3.3284998,-12.171499,-8.612137,-4.098583,0.0,6.413099,0.0
2019-03-04 00:00:00+08:00,2.5285,-8.0215,-7.758017,-2.923583,0.0,8.9707155,0.0
2019-03-05 00:00:00+08:00,3.7285,-6.1715,-6.445884,-2.154833,0.0,5.6279707,0.0
2019-03-06 00:00:00+08:00,6.8785,-8.471499,-6.3541374,-1.2548337,0.0,10.042655,0.0
2019-03-07 00:00:00+08:00,8.2285,-7.0215,-4.525521,0.693083,0.0,10.858975,0.0
2019-03-08 00:00:00+08:00,1.6784999,-6.1715,-7.4316773,-2.2631667,0.0,12.51738,0.0
2019-03-09 00:00:00+08:00,0.8785,-5.6215,-7.0747256,-2.7694166,0.0,7.179166,0.0
2019-03-10 00:00:00+08:00,1.0785,-8.471499,-8.836509,-3.9194167,0.0,10.468073,0.0
2019-03-11 00:00:00+08:00,-4.1715,-12.8215,-13.578118,-7.9777503,0.0,12.951275,0.0
2019-03-12 00:00:00+08:00,1.8285,-12.5215,-10.85551,-5.8256664,0.0,9.598623,0.0
2019-03-13 00:00:00+08:00,2.2285,-7.8715005,-8.357997,-3.323583,0.0,9.803881,0.0
2019-03-14 00:00:00+08:00,4.1785,-7.2715,-6.716704,-1.5694169,0.0,12.28064,0.0
2019-03-15 00:00:00+08:00,6.0785,-4.5715003,-4.201458,0.6701665,0.0,11.514186,0.0
2019-03-16 00:00:00+08:00,9.328501,-3.3715,-2.3542273,2.2243335,0.0,9.284647,0.0
2019-03-17 00:00:00+08:00,8.6285,-3.4215002,-1.8261147,3.2034998,0.0,10.145637,0.0
2019-03-18 00:00:00+08:00,10.9785,-3.3215003,-2.7302904,2.3514168,0.4,11.648752,0.28
2019-03-19 00:00:00+08:00,-3.2215,-7.9715,-11.686868,-5.575666,3.399999,18.187435,2.3100002
2019-03-20 00:00:00+08:00,-3.9215002,-11.3715,-13.6261,-8.138165,0.2,12.59633,0.14
2019-03-21 00:00:00+08:00,-1.7215,-11.171499,-11.614181,-6.8402495,0.0,7.296584,0.0
2019-03-22 00:00:00+08:00,-2.7215,-9.8715,-11.912299,-6.604833,0.0,11.216058,0.0
2019-03-23 00:00:00+08:00,5.5785,-9.671499,-7.3858275,-2.1548328,0.0,11.229115,0.0
2019-03-24 00:00:00+08:00,5.7785,-5.2215,-6.0331917,-0.9194167,0.0,10.188909,0.0
2019-03-25 00:00:00+08:00,6.3285,-5.4715,-5.256801,-0.48608312,0.0,8.728309,0.0
2019-03-26 00:00:00+08:00,1.6285,-6.9715,-6.945183,-1.6694168,0.3,13.2897215,0.28
2019-03-27 00:00:00+08:00,-1.4215001,-10.671499,-11.17138,-6.3110833,0.0,8.542584,0.0
2019-03-28 00:00:00+08:00,0.32850003,-9.1215,-10.4551525,-5.009,0.1,11.969655,0.07
2019-03-29 00:00:00+08:00,-2.2215,-10.721499,-12.034444,-6.6527495,0.8000001,11.790116,0.48999998
2019-03-30 00:00:00+08:00,0.8785,-9.5215,-9.911533,-4.9673324,0.0,9.628637,0.0
2019-03-31 00:00:00+08:00,6.7785,-7.8715005,-6.238711,-1.4673334,0.0,8.542055,0.0
2019-04-01 00:00:00+08:00,8.1785,-3.2215,-2.8333578,1.7264166,0.0,6.8548784,0.0
2019-04-02 00:00:00+08:00,12.078501,-2.8215003,-0.40632105,3.786833,0.0,7.5413527,0.0
2019-04-03 00:00:00+08:00,14.6285,-1.2715,2.089141,7.2347507,0.0,13.952342,0.0
2019-04-04 00:00:00+08:00,6.2285,-3.8215003,-3.162999,1.2680833,1.5999999,9.539249,1.12
2019-04-05 00:00:00+08:00,4.3785,-5.1715,-4.3209834,0.37016678,0.4,10.728517,0.21000001
