date,year,month,season,parameter,avg_value,median_value,min_value,max_value,number_of_station_readings,avg_percent_coverage,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,temperature_2m_mean,precipitation_sum,wind_speed_10m_mean,snowfall_sum,year_weather,month_weather,day,season_weather
2016-01-29,2016,1,Winter,co,1711.142857142857,1580.0,524.0,3880.0,7,67.0,-18.9895,-32.239502,-31.814425,-26.51867,0.0,8.496136,0.0,2016,1,29,Winter
2016-01-29,2016,1,Winter,no2,63.76666666666667,67.55,35.0,83.9,6,67.0,-18.9895,-32.239502,-31.814425,-26.51867,0.0,8.496136,0.0,2016,1,29,Winter
2016-01-29,2016,1,Winter,o3,15.64857142857143,15.6,1.44,28.2,7,62.142857142857146,-18.9895,-32.239502,-31.814425,-26.51867,0.0,8.496136,0.0,2016,1,29,Winter
2016-01-29,2016,1,Winter,pm10,177.6625,136.5,96.3,364.0,8,62.75,-18.9895,-32.239502,-31.814425,-26.51867,0.0,8.496136,0.0,2016,1,29,Winter
2016-01-29,2016,1,Winter,pm25,180.35999999999999,135.0,88.8,298.0,5,60.2,-18.9895,-32.239502,-31.814425,-26.51867,0.0,8.496136,0.0,2016,1,29,Winter
2016-01-29,2016,1,Winter,so2,105.72857142857143,114.0,28.8,198.0,7,62.142857142857146,-18.9895,-32.239502,-31.814425,-26.51867,0.0,8.496136,0.0,2016,1,29,Winter
2016-01-30,2016,1,Winter,co,2801.5714285714284,2610.0,851.0,6040.0,7,73.71428571428571,-15.2395,-31.5895,-29.715456,-24.308252,0.0,9.55114,0.0,2016,1,30,Winter
2016-01-30,2016,1,Winter,no2,73.38333333333334,81.6,44.3,89.6,6,77.0,-15.2395,-31.5895,-29.715456,-24.308252,0.0,9.55114,0.0,2016,1,30,Winter
2016-01-30,2016,1,Winter,o3,9.886666666666665,7.6,1.42,25.7,6,77.0,-15.2395,-31.5895,-29.715456,-24.308252,0.0,9.55114,0.0,2016,1,30,Winter
2016-01-30,2016,1,Winter,pm10,296.42857142857144,187.0,142.0,876.0,7,67.14285714285714,-15.2395,-31.5895,-29.715456,-24.308252,0.0,9.55114,0.0,2016,1,30,Winter
2016-01-30,2016,1,Winter,pm25,272.5,242.5,188.0,417.0,4,77.0,-15.2395,-31.5895,-29.715456,-24.308252,0.0,9.55114,0.0,2016,1,30,Winter
2016-01-30,2016,1,Winter,so2,127.81666666666666,127.65,33.2,237.0,6,69.33333333333333,-15.2395,-31.5895,-29.715456,-24.308252,0.0,9.55114,0.0,2016,1,30,Winter
2016-01-31,2016,1,Winter,co,2512.1428571428573,2380.0,685.0,6130.0,7,76.0,-11.689501,-25.039501,-25.316162,-19.8145,0.0,10.885971,0.0,2016,1,31,Winter
2016-01-31,2016,1,Winter,no2,86.98333333333333,87.35,60.5,120.0,6,79.0,-11.689501,-25.039501,-25.316162,-19.8145,0.0,10.885971,0.0,2016,1,31,Winter
2016-01-31,2016,1,Winter,o3,10.398571428571428,7.6,2.14,27.5,7,76.71428571428571,-11.689501,-25.039501,-25.316162,-19.8145,0.0,10.885971,0.0,2016,1,31,Winter
2016-01-31,2016,1,Winter,pm10,245.375,195.0,122.0,536.0,8,69.125,-11.689501,-25.039501,-25.316162,-19.8145,0.0,10.885971,0.0,2016,1,31,Winter
2016-01-31,2016,1,Winter,pm25,280.6,222.0,159.0,516.0,5,75.8,-11.689501,-25.039501,-25.316162,-19.8145,0.0,10.885971,0.0,2016,1,31,Winter
2016-01-31,2016,1,Winter,so2,168.04285714285714,156.0,84.4,286.0,7,70.71428571428571,-11.689501,-25.039501,-25.316162,-19.8145,0.0,10.885971,0.0,2016,1,31,Winter
2016-02-01,2016,2,Winter,co,2954.1428571428573,2450.0,799.0,6750.0,7,100.0,-10.189501,-26.1895,-22.696518,-18.179087,0.0,4.454474,0.0,2016,2,1,Winter
2016-02-01,2016,2,Winter,no2,85.76666666666667,83.65,59.3,113.0,6,100.0,-10.189501,-26.1895,-22.696518,-18.179087,0.0,4.454474,0.0,2016,2,1,Winter
2016-02-01,2016,2,Winter,o3,14.90857142857143,6.17,3.72,39.5,7,98.85714285714286,-10.189501,-26.1895,-22.696518,-18.179087,0.0,4.454474,0.0,2016,2,1,Winter
2016-02-01,2016,2,Winter,pm10,263.5125,204.0,80.1,722.0,8,99.0,-10.189501,-26.1895,-22.696518,-18.179087,0.0,4.454474,0.0,2016,2,1,Winter
2016-02-01,2016,2,Winter,pm25,276.2,276.0,157.0,424.0,5,100.0,-10.189501,-26.1895,-22.696518,-18.179087,0.0,4.454474,0.0,2016,2,1,Winter
2016-02-01,2016,2,Winter,so2,177.5,199.0,51.2,314.0,7,98.85714285714286,-10.189501,-26.1895,-22.696518,-18.179087,0.0,4.454474,0.0,2016,2,1,Winter
2016-02-02,2016,2,Winter,co,2652.8571428571427,2220.0,1280.0,5050.0,7,86.28571428571429,-11.7395,-23.1895,-23.720144,-18.947832,0.0,6.087335,0.0,2016,2,2,Winter
2016-02-02,2016,2,Winter,no2,92.14999999999999,95.9,63.0,111.0,6,84.0,-11.7395,-23.1895,-23.720144,-18.947832,0.0,6.087335,0.0,2016,2,2,Winter
2016-02-02,2016,2,Winter,o3,30.351428571428574,7.25,0.0,154.0,7,86.28571428571429,-11.7395,-23.1895,-23.720144,-18.947832,0.0,6.087335,0.0,2016,2,2,Winter
2016-02-02,2016,2,Winter,pm10,226.11111111111111,201.0,100.0,518.0,9,81.88888888888889,-11.7395,-23.1895,-23.720144,-18.947832,0.0,6.087335,0.0,2016,2,2,Winter
2016-02-02,2016,2,Winter,pm25,205.83333333333334,187.5,145.0,314.0,6,88.83333333333333,-11.7395,-23.1895,-23.720144,-18.947832,0.0,6.087335,0.0,2016,2,2,Winter
2016-02-02,2016,2,Winter,so2,156.70000000000002,170.0,57.5,266.0,7,94.0,-11.7395,-23.1895,-23.720144,-18.947832,0.0,6.087335,0.0,2016,2,2,Winter
2016-02-03,2016,2,Winter,co,2226.6666666666665,2175.0,710.0,3870.0,6,98.0,-12.539499,-29.7395,-26.600395,-21.379084,0.0,8.889443,0.0,2016,2,3,Winter
2016-02-03,2016,2,Winter,no2,80.74,81.6,52.6,101.0,5,97.6,-12.539499,-29.7395,-26.600395,-21.379084,0.0,8.889443,0.0,2016,2,3,Winter
2016-02-03,2016,2,Winter,o3,35.1,13.15,5.8,136.0,6,95.16666666666667,-12.539499,-29.7395,-26.600395,-21.379084,0.0,8.889443,0.0,2016,2,3,Winter
2016-02-03,2016,2,Winter,pm10,192.6,159.5,88.8,438.0,8,85.5,-12.539499,-29.7395,-26.600395,-21.379084,0.0,8.889443,0.0,2016,2,3,Winter
2016-02-03,2016,2,Winter,pm25,186.0,159.5,103.0,344.0,6,85.5,-12.539499,-29.7395,-26.600395,-21.379084,0.0,8.889443,0.0,2016,2,3,Winter
2016-02-03,2016,2,Winter,so2,108.93333333333334,121.0,24.7,216.0,6,90.33333333333333,-12.539499,-29.7395,-26.600395,-21.379084,0.0,8.889443,0.0,2016,2,3,Winter
2016-02-04,2016,2,Winter,co,2389.8571428571427,2360.0,319.0,3930.0,7,92.28571428571429,-12.4895,-27.4895,-26.321785,-20.84575,0.0,10.740211,0.0,2016,2,4,Winter
2016-02-04,2016,2,Winter,no2,84.63333333333334,86.25,61.4,109.0,6,86.83333333333333,-12.4895,-27.4895,-26.321785,-20.84575,0.0,10.740211,0.0,2016,2,4,Winter
2016-02-04,2016,2,Winter,o3,43.607142857142854,12.3,1.48,221.0,7,92.28571428571429,-12.4895,-27.4895,-26.321785,-20.84575,0.0,10.740211,0.0,2016,2,4,Winter
2016-02-04,2016,2,Winter,pm10,222.33333333333334,219.0,163.0,302.0,9,88.0,-12.4895,-27.4895,-26.321785,-20.84575,0.0,10.740211,0.0,2016,2,4,Winter
2016-02-04,2016,2,Winter,pm25,207.66666666666666,194.0,136.0,328.0,6,91.0,-12.4895,-27.4895,-26.321785,-20.84575,0.0,10.740211,0.0,2016,2,4,Winter
2016-02-04,2016,2,Winter,so2,113.11571428571428,94.7,1.41,237.0,7,89.85714285714286,-12.4895,-27.4895,-26.321785,-20.84575,0.0,10.740211,0.0,2016,2,4,Winter
2016-02-05,2016,2,Winter,co,2792.4285714285716,1920.0,947.0,6330.0,7,100.0,-9.439501,-22.9895,-22.08845,-17.135336,0.0,7.8267484,0.0,2016,2,5,Winter
2016-02-05,2016,2,Winter,no2,90.08333333333333,87.94999999999999,76.6,110.0,6,100.0,-9.439501,-22.9895,-22.08845,-17.135336,0.0,7.8267484,0.0,2016,2,5,Winter
2016-02-05,2016,2,Winter,o3,41.614285714285714,9.25,1.86,226.0,7,100.0,-9.439501,-22.9895,-22.08845,-17.135336,0.0,7.8267484,0.0,2016,2,5,Winter
2016-02-05,2016,2,Winter,pm10,291.1111111111111,295.0,117.0,496.0,9,92.11111111111111,-9.439501,-22.9895,-22.08845,-17.135336,0.0,7.8267484,0.0,2016,2,5,Winter
2016-02-05,2016,2,Winter,pm25,256.3333333333333,236.5,163.0,379.0,6,88.16666666666667,-9.439501,-22.9895,-22.08845,-17.135336,0.0,7.8267484,0.0,2016,2,5,Winter
2016-02-05,2016,2,Winter,so2,156.02857142857144,136.0,21.3,287.0,7,88.71428571428571,-9.439501,-22.9895,-22.08845,-17.135336,0.0,7.8267484,0.0,2016,2,5,Winter
2016-02-06,2016,2,Winter,co,3515.714285714286,3330.0,1240.0,7690.0,7,100.0,-8.289499,-21.789501,-20.883875,-16.043669,0.0,6.9996533,0.0,2016,2,6,Winter
2016-02-06,2016,2,Winter,no2,94.03333333333335,95.4,72.2,117.0,6,100.0,-8.289499,-21.789501,-20.883875,-16.043669,0.0,6.9996533,0.0,2016,2,6,Winter
2016-02-06,2016,2,Winter,o3,43.26685714285714,8.32,0.958,237.0,7,100.0,-8.289499,-21.789501,-20.883875,-16.043669,0.0,6.9996533,0.0,2016,2,6,Winter
2016-02-06,2016,2,Winter,pm10,318.0,338.0,188.0,402.0,9,100.0,-8.289499,-21.789501,-20.883875,-16.043669,0.0,6.9996533,0.0,2016,2,6,Winter
2016-02-06,2016,2,Winter,pm25,288.3333333333333,279.5,224.0,374.0,6,100.0,-8.289499,-21.789501,-20.883875,-16.043669,0.0,6.9996533,0.0,2016,2,6,Winter
2016-02-06,2016,2,Winter,so2,189.54999999999998,186.5,63.3,326.0,6,100.0,-8.289499,-21.789501,-20.883875,-16.043669,0.0,6.9996533,0.0,2016,2,6,Winter
2016-02-07,2016,2,Winter,co,3680.285714285714,3200.0,912.0,7580.0,7,100.0,-5.4895,-17.8895,-17.127314,-12.589499,0.0,6.1557865,0.0,2016,2,7,Winter
2016-02-07,2016,2,Winter,no2,94.73333333333333,91.5,70.2,128.0,6,100.0,-5.4895,-17.8895,-17.127314,-12.589499,0.0,6.1557865,0.0,2016,2,7,Winter
2016-02-07,2016,2,Winter,o3,44.145714285714284,7.8,1.0,248.0,7,100.0,-5.4895,-17.8895,-17.127314,-12.589499,0.0,6.1557865,0.0,2016,2,7,Winter
2016-02-07,2016,2,Winter,pm10,331.0,282.0,163.0,708.0,9,100.0,-5.4895,-17.8895,-17.127314,-12.589499,0.0,6.1557865,0.0,2016,2,7,Winter
2016-02-07,2016,2,Winter,pm25,283.1666666666667,269.0,203.0,416.0,6,100.0,-5.4895,-17.8895,-17.127314,-12.589499,0.0,6.1557865,0.0,2016,2,7,Winter
2016-02-07,2016,2,Winter,so2,182.4333333333333,185.5,57.1,288.0,6,100.0,-5.4895,-17.8895,-17.127314,-12.589499,0.0,6.1557865,0.0,2016,2,7,Winter
2016-02-08,2016,2,Winter,co,2235.714285714286,1570.0,819.0,5170.0,7,100.0,-4.6895,-15.789501,-15.103363,-10.664499,0.0,6.4464407,0.0,2016,2,8,Winter
2016-02-08,2016,2,Winter,no2,72.51666666666667,71.1,49.9,101.0,6,95.83333333333333,-4.6895,-15.789501,-15.103363,-10.664499,0.0,6.4464407,0.0,2016,2,8,Winter
2016-02-08,2016,2,Winter,o3,35.93571428571429,6.57,2.94,169.0,7,100.0,-4.6895,-15.789501,-15.103363,-10.664499,0.0,6.4464407,0.0,2016,2,8,Winter
2016-02-08,2016,2,Winter,pm10,154.85555555555555,119.0,69.9,355.0,9,100.0,-4.6895,-15.789501,-15.103363,-10.664499,0.0,6.4464407,0.0,2016,2,8,Winter
2016-02-08,2016,2,Winter,pm25,162.53333333333333,138.0,96.2,291.0,6,100.0,-4.6895,-15.789501,-15.103363,-10.664499,0.0,6.4464407,0.0,2016,2,8,Winter
2016-02-08,2016,2,Winter,so2,137.25,139.0,54.7,254.0,6,100.0,-4.6895,-15.789501,-15.103363,-10.664499,0.0,6.4464407,0.0,2016,2,8,Winter
2016-02-09,2016,2,Winter,co,1944.142857142857,1440.0,666.0,4030.0,7,98.28571428571429,1.4605,-19.289501,-13.57864,-9.424916,0.0,5.5196867,0.0,2016,2,9,Winter
2016-02-09,2016,2,Winter,no2,65.34,76.2,38.1,91.3,5,100.0,1.4605,-19.289501,-13.57864,-9.424916,0.0,5.5196867,0.0,2016,2,9,Winter
2016-02-09,2016,2,Winter,o3,36.77428571428572,7.26,2.3,161.0,7,100.0,1.4605,-19.289501,-13.57864,-9.424916,0.0,5.5196867,0.0,2016,2,9,Winter
2016-02-09,2016,2,Winter,pm10,118.77777777777777,103.0,27.0,344.0,9,100.0,1.4605,-19.289501,-13.57864,-9.424916,0.0,5.5196867,0.0,2016,2,9,Winter
2016-02-09,2016,2,Winter,pm25,107.83333333333333,95.4,26.0,207.0,6,100.0,1.4605,-19.289501,-13.57864,-9.424916,0.0,5.5196867,0.0,2016,2,9,Winter
2016-02-09,2016,2,Winter,so2,119.58571428571429,112.0,47.5,248.0,7,83.85714285714286,1.4605,-19.289501,-13.57864,-9.424916,0.0,5.5196867,0.0,2016,2,9,Winter
2016-02-10,2016,2,Winter,co,1763.4285714285713,1130.0,371.0,6800.0,7,86.85714285714286,2.5605001,-17.8895,-12.36114,-8.172833,0.0,6.380384,0.0,2016,2,10,Winter
2016-02-10,2016,2,Winter,no2,42.38,35.6,23.7,68.5,5,100.0,2.5605001,-17.8895,-12.36114,-8.172833,0.0,6.380384,0.0,2016,2,10,Winter
2016-02-10,2016,2,Winter,o3,32.19428571428572,24.2,2.67,90.7,7,100.0,2.5605001,-17.8895,-12.36114,-8.172833,0.0,6.380384,0.0,2016,2,10,Winter
2016-02-10,2016,2,Winter,pm10,72.19999999999999,57.2,0.0,189.0,9,96.33333333333333,2.5605001,-17.8895,-12.36114,-8.172833,0.0,6.380384,0.0,2016,2,10,Winter
2016-02-10,2016,2,Winter,pm25,55.76666666666667,55.349999999999994,0.0,124.0,6,95.16666666666667,2.5605001,-17.8895,-12.36114,-8.172833,0.0,6.380384,0.0,2016,2,10,Winter
2016-02-10,2016,2,Winter,so2,58.457142857142856,35.6,0.0,162.0,7,84.0,2.5605001,-17.8895,-12.36114,-8.172833,0.0,6.380384,0.0,2016,2,10,Winter
2016-02-11,2016,2,Winter,co,733.8333333333334,684.0,527.0,977.0,6,100.0,-8.8395,-17.789501,-17.67374,-11.987415,0.0,14.557937,0.0,2016,2,11,Winter
2016-02-11,2016,2,Winter,no2,37.28,31.5,21.8,52.6,5,100.0,-8.8395,-17.789501,-17.67374,-11.987415,0.0,14.557937,0.0,2016,2,11,Winter
2016-02-11,2016,2,Winter,o3,33.52428571428572,35.6,3.4,72.1,7,100.0,-8.8395,-17.789501,-17.67374,-11.987415,0.0,14.557937,0.0,2016,2,11,Winter
2016-02-11,2016,2,Winter,pm10,53.18888888888889,44.4,0.0,119.0,9,100.0,-8.8395,-17.789501,-17.67374,-11.987415,0.0,14.557937,0.0,2016,2,11,Winter
2016-02-11,2016,2,Winter,pm25,36.85,37.849999999999994,0.0,63.7,6,100.0,-8.8395,-17.789501,-17.67374,-11.987415,0.0,14.557937,0.0,2016,2,11,Winter
2016-02-11,2016,2,Winter,so2,34.787142857142854,17.9,1.21,116.0,7,76.71428571428571,-8.8395,-17.789501,-17.67374,-11.987415,0.0,14.557937,0.0,2016,2,11,Winter
2016-02-12,2016,2,Winter,co,2303.4285714285716,1410.0,768.0,5490.0,7,88.14285714285714,-14.4895,-24.4895,-25.412275,-19.524918,0.0,13.39255,0.0,2016,2,12,Winter
2016-02-12,2016,2,Winter,no2,56.46666666666667,56.3,41.9,73.9,6,86.16666666666667,-14.4895,-24.4895,-25.412275,-19.524918,0.0,13.39255,0.0,2016,2,12,Winter
2016-02-12,2016,2,Winter,o3,35.191428571428574,18.6,1.88,141.0,7,98.28571428571429,-14.4895,-24.4895,-25.412275,-19.524918,0.0,13.39255,0.0,2016,2,12,Winter
2016-02-12,2016,2,Winter,pm10,125.75555555555555,119.0,61.5,205.0,9,100.0,-14.4895,-24.4895,-25.412275,-19.524918,0.0,13.39255,0.0,2016,2,12,Winter
2016-02-12,2016,2,Winter,pm25,98.45,108.0,45.4,120.0,6,100.0,-14.4895,-24.4895,-25.412275,-19.524918,0.0,13.39255,0.0,2016,2,12,Winter
2016-02-12,2016,2,Winter,so2,77.85571428571428,50.7,1.09,174.0,7,78.57142857142857,-14.4895,-24.4895,-25.412275,-19.524918,0.0,13.39255,0.0,2016,2,12,Winter
2016-02-13,2016,2,Winter,co,3149.4285714285716,956.0,380.0,15700.0,7,100.0,-14.4895,-22.8895,-25.1316,-19.514502,0.0,11.601838,0.0,2016,2,13,Winter
2016-02-13,2016,2,Winter,no2,49.63333333333333,46.8,38.6,68.2,6,100.0,-14.4895,-22.8895,-25.1316,-19.514502,0.0,11.601838,0.0,2016,2,13,Winter
2016-02-13,2016,2,Winter,o3,20.41,18.95,2.7,48.9,6,100.0,-14.4895,-22.8895,-25.1316,-19.514502,0.0,11.601838,0.0,2016,2,13,Winter
2016-02-13,2016,2,Winter,pm10,103.06666666666666,82.9,51.8,222.0,9,100.0,-14.4895,-22.8895,-25.1316,-19.514502,0.0,11.601838,0.0,2016,2,13,Winter
2016-02-13,2016,2,Winter,pm25,77.51666666666667,60.2,37.9,179.0,6,100.0,-14.4895,-22.8895,-25.1316,-19.514502,0.0,11.601838,0.0,2016,2,13,Winter
2016-02-13,2016,2,Winter,so2,55.82142857142857,44.6,0.25,158.0,7,90.42857142857143,-14.4895,-22.8895,-25.1316,-19.514502,0.0,11.601838,0.0,2016,2,13,Winter
2016-02-14,2016,2,Winter,co,2873.4285714285716,1060.0,670.0,13400.0,7,100.0,-12.3395,-24.5895,-25.130354,-19.016586,0.0,15.160425,0.0,2016,2,14,Winter
2016-02-14,2016,2,Winter,no2,51.81666666666666,49.099999999999994,31.6,79.8,6,100.0,-12.3395,-24.5895,-25.130354,-19.016586,0.0,15.160425,0.0,2016,2,14,Winter
2016-02-14,2016,2,Winter,o3,24.065,27.95,2.7,48.7,6,100.0,-12.3395,-24.5895,-25.130354,-19.016586,0.0,15.160425,0.0,2016,2,14,Winter
2016-02-14,2016,2,Winter,pm10,111.72222222222223,92.3,66.8,194.0,9,100.0,-12.3395,-24.5895,-25.130354,-19.016586,0.0,15.160425,0.0,2016,2,14,Winter
2016-02-14,2016,2,Winter,pm25,71.66666666666667,60.6,41.2,146.0,6,100.0,-12.3395,-24.5895,-25.130354,-19.016586,0.0,15.160425,0.0,2016,2,14,Winter
2016-02-14,2016,2,Winter,so2,58.09285714285714,51.9,0.55,155.0,7,91.71428571428571,-12.3395,-24.5895,-25.130354,-19.016586,0.0,15.160425,0.0,2016,2,14,Winter
2016-02-15,2016,2,Winter,co,3618.375,1705.0,737.0,16300.0,8,85.25,-8.289499,-21.7395,-21.678688,-15.585335,0.0,15.440839,0.0,2016,2,15,Winter
2016-02-15,2016,2,Winter,no2,67.31428571428572,70.5,24.3,99.9,7,84.85714285714286,-8.289499,-21.7395,-21.678688,-15.585335,0.0,15.440839,0.0,2016,2,15,Winter
2016-02-15,2016,2,Winter,o3,15.821428571428571,13.4,1.54,46.0,7,84.85714285714286,-8.289499,-21.7395,-21.678688,-15.585335,0.0,15.440839,0.0,2016,2,15,Winter
2016-02-15,2016,2,Winter,pm10,190.79000000000002,157.5,86.5,469.0,10,87.0,-8.289499,-21.7395,-21.678688,-15.585335,0.0,15.440839,0.0,2016,2,15,Winter
2016-02-15,2016,2,Winter,pm25,154.57142857142858,129.0,102.0,230.0,7,88.28571428571429,-8.289499,-21.7395,-21.678688,-15.585335,0.0,15.440839,0.0,2016,2,15,Winter
2016-02-15,2016,2,Winter,so2,86.44285714285715,82.3,0.0,185.0,7,81.14285714285714,-8.289499,-21.7395,-21.678688,-15.585335,0.0,15.440839,0.0,2016,2,15,Winter
2016-02-16,2016,2,Winter,co,3644.25,1985.0,684.0,15100.0,8,100.0,-3.9895,-16.289501,-15.322862,-10.408251,0.0,8.219941,0.0,2016,2,16,Winter
2016-02-16,2016,2,Winter,no2,59.885714285714286,61.2,20.8,91.5,7,100.0,-3.9895,-16.289501,-15.322862,-10.408251,0.0,8.219941,0.0,2016,2,16,Winter
2016-02-16,2016,2,Winter,o3,17.48857142857143,18.5,1.47,45.3,7,100.0,-3.9895,-16.289501,-15.322862,-10.408251,0.0,8.219941,0.0,2016,2,16,Winter
2016-02-16,2016,2,Winter,pm10,195.3,213.0,112.0,270.0,10,100.0,-3.9895,-16.289501,-15.322862,-10.408251,0.0,8.219941,0.0,2016,2,16,Winter
2016-02-16,2016,2,Winter,pm25,149.81428571428572,145.0,96.7,207.0,7,100.0,-3.9895,-16.289501,-15.322862,-10.408251,0.0,8.219941,0.0,2016,2,16,Winter
2016-02-16,2016,2,Winter,so2,83.625,50.35,0.0,225.0,8,76.5,-3.9895,-16.289501,-15.322862,-10.408251,0.0,8.219941,0.0,2016,2,16,Winter
2016-02-17,2016,2,Winter,co,2386.125,1620.0,629.0,7430.0,8,100.0,-7.8395,-16.789501,-17.350979,-12.064499,0.0,10.479122,0.0,2016,2,17,Winter
2016-02-17,2016,2,Winter,no2,53.4,52.5,20.1,79.1,7,100.0,-7.8395,-16.789501,-17.350979,-12.064499,0.0,10.479122,0.0,2016,2,17,Winter
2016-02-17,2016,2,Winter,o3,19.002857142857145,19.9,1.66,47.7,7,100.0,-7.8395,-16.789501,-17.350979,-12.064499,0.0,10.479122,0.0,2016,2,17,Winter
2016-02-17,2016,2,Winter,pm10,168.22,148.5,74.4,298.0,10,100.0,-7.8395,-16.789501,-17.350979,-12.064499,0.0,10.479122,0.0,2016,2,17,Winter
2016-02-17,2016,2,Winter,pm25,134.57142857142858,122.0,102.0,190.0,7,100.0,-7.8395,-16.789501,-17.350979,-12.064499,0.0,10.479122,0.0,2016,2,17,Winter
2016-02-17,2016,2,Winter,so2,75.37777777777778,39.0,10.0,215.0,9,80.55555555555556,-7.8395,-16.789501,-17.350979,-12.064499,0.0,10.479122,0.0,2016,2,17,Winter
2016-02-18,2016,2,Winter,co,1390.59625,1042.5,2.77,3000.0,8,100.0,-9.0895,-19.289501,-19.275345,-14.379086,0.0,7.675519,0.21000001,2016,2,18,Winter
2016-02-18,2016,2,Winter,no2,54.042857142857144,50.0,17.5,85.1,7,100.0,-9.0895,-19.289501,-19.275345,-14.379086,0.0,7.675519,0.21000001,2016,2,18,Winter
2016-02-18,2016,2,Winter,o3,19.845714285714287,19.8,2.14,45.5,7,100.0,-9.0895,-19.289501,-19.275345,-14.379086,0.0,7.675519,0.21000001,2016,2,18,Winter
2016-02-18,2016,2,Winter,pm10,166.18,150.5,96.8,261.0,10,99.6,-9.0895,-19.289501,-19.275345,-14.379086,0.0,7.675519,0.21000001,2016,2,18,Winter
2016-02-18,2016,2,Winter,pm25,120.42857142857143,121.0,81.2,176.0,7,99.42857142857143,-9.0895,-19.289501,-19.275345,-14.379086,0.0,7.675519,0.21000001,2016,2,18,Winter
2016-02-18,2016,2,Winter,so2,68.36666666666666,47.4,4.9,187.0,9,90.77777777777777,-9.0895,-19.289501,-19.275345,-14.379086,0.0,7.675519,0.21000001,2016,2,18,Winter
2016-02-19,2016,2,Winter,co,1334.7662500000001,1295.0,4.13,2680.0,8,91.625,-13.0895,-22.4395,-23.32208,-17.20825,0.0,15.284294,0.0,2016,2,19,Winter
2016-02-19,2016,2,Winter,no2,63.614285714285714,60.4,27.9,98.0,7,100.0,-13.0895,-22.4395,-23.32208,-17.20825,0.0,15.284294,0.0,2016,2,19,Winter
2016-02-19,2016,2,Winter,o3,18.551428571428573,20.3,1.4,47.5,7,100.0,-13.0895,-22.4395,-23.32208,-17.20825,0.0,15.284294,0.0,2016,2,19,Winter
2016-02-19,2016,2,Winter,pm10,168.4,164.0,103.0,247.0,10,100.0,-13.0895,-22.4395,-23.32208,-17.20825,0.0,15.284294,0.0,2016,2,19,Winter
2016-02-19,2016,2,Winter,pm25,130.42857142857142,121.0,101.0,173.0,7,100.0,-13.0895,-22.4395,-23.32208,-17.20825,0.0,15.284294,0.0,2016,2,19,Winter
2016-02-19,2016,2,Winter,so2,98.45555555555556,84.1,17.3,220.0,9,90.77777777777777,-13.0895,-22.4395,-23.32208,-17.20825,0.0,15.284294,0.0,2016,2,19,Winter
2016-02-20,2016,2,Winter,co,644.7375,609.0,45.9,1390.0,8,95.375,-8.9895,-19.789501,-19.991137,-15.070754,0.0,6.831929,0.0,2016,2,20,Winter
2016-02-20,2016,2,Winter,no2,40.65714285714286,28.6,16.9,70.0,7,100.0,-8.9895,-19.789501,-19.991137,-15.070754,0.0,6.831929,0.0,2016,2,20,Winter
2016-02-20,2016,2,Winter,o3,28.240000000000002,27.0,3.18,61.2,7,100.0,-8.9895,-19.789501,-19.991137,-15.070754,0.0,6.831929,0.0,2016,2,20,Winter
2016-02-20,2016,2,Winter,pm10,121.77000000000001,115.5,70.4,247.0,10,100.0,-8.9895,-19.789501,-19.991137,-15.070754,0.0,6.831929,0.0,2016,2,20,Winter
2016-02-20,2016,2,Winter,pm25,75.01428571428572,67.4,48.7,108.0,7,100.0,-8.9895,-19.789501,-19.991137,-15.070754,0.0,6.831929,0.0,2016,2,20,Winter
2016-02-20,2016,2,Winter,so2,71.96666666666667,69.5,0.0,209.0,9,88.88888888888889,-8.9895,-19.789501,-19.991137,-15.070754,0.0,6.831929,0.0,2016,2,20,Winter
2016-02-21,2016,2,Winter,co,1028.875,918.0,103.0,2410.0,8,92.25,-10.2395,-19.1395,-20.545557,-15.052001,0.0,11.409909,0.07,2016,2,21,Winter
2016-02-21,2016,2,Winter,no2,45.57142857142857,38.8,15.6,73.9,7,100.0,-10.2395,-19.1395,-20.545557,-15.052001,0.0,11.409909,0.07,2016,2,21,Winter
2016-02-21,2016,2,Winter,o3,26.994285714285716,28.8,3.1,58.4,7,100.0,-10.2395,-19.1395,-20.545557,-15.052001,0.0,11.409909,0.07,2016,2,21,Winter
2016-02-21,2016,2,Winter,pm10,102.55999999999999,79.9,41.8,219.0,10,100.0,-10.2395,-19.1395,-20.545557,-15.052001,0.0,11.409909,0.07,2016,2,21,Winter
2016-02-21,2016,2,Winter,pm25,84.02857142857144,80.1,50.6,145.0,7,100.0,-10.2395,-19.1395,-20.545557,-15.052001,0.0,11.409909,0.07,2016,2,21,Winter
2016-02-21,2016,2,Winter,so2,46.76888888888889,41.9,0.0,151.0,9,86.11111111111111,-10.2395,-19.1395,-20.545557,-15.052001,0.0,11.409909,0.07,2016,2,21,Winter
2016-02-22,2016,2,Winter,co,1479.375,1420.0,124.0,3040.0,8,95.875,-11.939501,-22.4395,-23.433863,-17.562416,0.0,13.715772,0.0,2016,2,22,Winter
2016-02-22,2016,2,Winter,no2,59.957142857142856,59.8,25.3,90.4,7,100.0,-11.939501,-22.4395,-23.433863,-17.562416,0.0,13.715772,0.0,2016,2,22,Winter
2016-02-22,2016,2,Winter,o3,19.16,19.3,1.86,49.7,7,100.0,-11.939501,-22.4395,-23.433863,-17.562416,0.0,13.715772,0.0,2016,2,22,Winter
